date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ,n_nodata
2026-09-22,8,10059,0,12,6263_2,1,1,1,1,0
2026-09-22,8,10059,0,15,6106_2,1,1,1,1,0
2026-09-22,8,10059,1,17,7841_2,1,1,1,1,0
2026-09-22,8,10059,1,18,91_3,1,1,1,1,0
2026-09-22,8,10060,0,2,73_1,1,1,1,1,0
2026-09-22,8,10060,0,3,128_1,1,1,1,1,0
2026-09-22,8,10060,0,25,6212_2,1,1,1,1,0
2026-09-22,8,10060,0,27,6187_3,1,1,1,1,0
2026-09-22,8,10060,1,12,94_2,1,1,1,1,0
2026-09-22,8,10060,1,13,95_1,1,1,0,0,0
2026-09-22,8,10066,1,5,6147_1,1,1,1,1,0
2026-09-22,8,10066,1,7,6150_1,1,1,1,1,0
2026-09-22,8,10068,0,3,128_1,2,2,2,1,0
2026-09-22,8,10068,0,3,216_2,1,1,1,1,0
2026-09-22,8,10068,0,5,7217_2,1,1,1,1,0
2026-09-22,8,10068,0,20,608_2,1,1,1,1,0
2026-09-22,8,10068,0,22,610_2,1,1,1,1,0
2026-09-22,8,10068,1,24,608_1,1,1,1,1,0
2026-09-22,8,10068,1,26,606_1,1,1,1,1,0
2026-09-22,8,10069,1,1,214_3,1,1,1,1,0
2026-09-22,8,10069,1,2,7213_1,1,1,1,1,0
2026-09-22,8,10072,0,4,56_2,1,1,3,3,0
2026-09-22,8,10072,0,5,55_4,1,1,3,3,0
2026-09-22,8,10072,1,11,216_1,1,1,1,1,0
2026-09-22,8,10072,1,12,215_1,1,1,1,1,0
2026-09-22,8,10072,1,29,55_1,2,2,2,1,0
2026-09-22,8,10081,0,5,425_1,1,1,1,1,0
2026-09-22,8,10081,0,6,426_2,1,1,1,1,0
2026-09-22,10,10001,1,20,200_1,1,1,1,1,0
2026-09-22,10,10001,1,21,184_1,1,1,1,1,0
2026-09-22,10,10001,1,22,201_1,1,1,1,1,0
2026-09-22,10,10001,1,23,51_1,1,1,1,1,0
2026-09-22,10,10002,0,7,123_2,2,2,6,3,0
2026-09-22,10,10002,0,8,124_2,2,2,6,3,0
2026-09-22,10,10002,1,18,122_1,2,2,6,3,0
2026-09-22,10,10002,1,20,256_2,1,1,3,3,0
2026-09-22,10,10002,1,21,534_2,1,1,3,3,0
2026-09-22,10,10005,0,8,73_3,1,1,1,1,0
2026-09-22,10,10005,0,9,3_2,1,1,1,1,0
2026-09-22,10,10005,0,10,114_4,1,1,1,1,0
2026-09-22,10,10005,0,11,393_2,1,1,1,1,0
2026-09-22,10,10005,0,28,95_2,1,1,3,3,0
2026-09-22,10,10005,0,30,6242_1,1,1,3,3,0
2026-09-22,10,10005,0,31,6064_1,1,1,3,3,0
2026-09-22,10,10005,0,32,6255_2,1,1,3,3,0
2026-09-22,10,10005,0,47,6039_1,1,1,1,1,0
2026-09-22,10,10033,1,1,7475_1,1,0,0,0,1
2026-09-22,10,10033,1,2,6260_2,1,1,0,0,0
2026-09-22,10,10033,1,3,6169_1,1,1,1,1,0
2026-09-22,10,10033,1,5,6074_1,1,1,1,1,0
2026-09-22,10,10034,0,4,6902_2,1,1,5,5,0
2026-09-22,10,10034,0,6,6229_2,1,1,5,5,0
2026-09-22,10,10034,0,8,6169_2,1,1,5,5,0
2026-09-22,10,10034,0,9,6263_2,1,1,5,5,0
2026-09-22,10,10047,0,5,55_2,1,1,1,1,0
2026-09-22,10,10047,0,6,72_1,3,3,3,1,0
2026-09-22,10,10047,0,20,446_4,1,1,1,1,0
2026-09-22,10,10047,0,22,6001_2,1,1,1,1,0
2026-09-22,10,10047,0,24,6162_2,1,1,1,1,0
2026-09-22,10,10047,0,27,6228_2,1,1,1,1,0
2026-09-22,10,10047,0,45,6042_2,1,1,1,1,0
2026-09-22,10,10047,0,46,6031_2,1,1,1,1,0
2026-09-22,10,10047,1,2,6031_1,1,1,1,1,0
2026-09-22,10,10047,1,5,6176_1,1,1,1,1,0
2026-09-22,10,10047,1,7,6246_1,1,1,1,1,0
2026-09-22,10,10047,1,8,6181_1,1,1,1,1,0
2026-09-22,10,10047,1,26,6001_1,1,1,3,3,0
2026-09-22,10,10047,1,27,6161_1,1,1,3,3,0
2026-09-22,10,10047,1,28,446_3,1,1,1,1,0
2026-09-22,10,10047,1,29,6166_1,1,1,1,1,0
2026-09-22,10,10047,1,45,57_1,1,1,1,1,0
2026-09-22,10,10047,1,46,59_1,1,1,1,1,0
2026-09-22,10,10047,1,47,61_1,2,2,2,1,0
2026-09-22,10,10049,0,16,6246_2,2,2,2,1,0
2026-09-22,10,10049,0,18,6176_2,2,2,2,1,0
2026-09-22,10,10049,1,17,6064_2,1,1,1,1,0
2026-09-22,10,10049,1,19,94_4,1,1,1,1,0
2026-09-22,10,10049,1,20,93_2,1,1,1,1,0
2026-09-22,10,10051,0,4,6013_2,1,1,1,1,0
2026-09-22,10,10051,0,7,6187_3,1,1,1,1,0
2026-09-22,10,10051,0,8,6011_4,1,1,1,1,0
2026-09-22,10,10051,0,10,6172_2,1,1,1,1,0
2026-09-22,10,10051,1,6,6017_1,1,1,1,1,0
2026-09-22,10,10051,1,8,6187_2,1,1,1,1,0
2026-09-22,10,10051,1,9,6205_1,1,1,1,1,0
2026-09-22,10,10051,1,11,6013_1,1,1,1,1,0
2026-09-22,10,10054,0,1,6293_1,3,2,5,5,1
2026-09-22,10,10054,0,2,6402_9,3,3,11,5,0
2026-09-22,10,10054,0,3,6402_9,1,1,5,5,0
2026-09-22,10,10054,0,3,6271_9,1,1,1,1,0
2026-09-22,10,10054,1,1,6292_1,3,3,6,5,0
2026-09-22,10,10054,1,2,6271_1,1,1,0,0,0
2026-09-22,10,10054,1,3,6402_1,1,1,1,1,0
2026-09-22,10,10054,1,4,6403_1,3,3,0,0,0
2026-09-22,10,10054,1,5,6293_1,1,1,0,0,0
2026-09-22,10,10059,0,2,7841_4,1,1,1,1,0
2026-09-22,10,10059,0,4,6902_2,1,1,1,1,0
2026-09-22,10,10059,0,6,6229_2,1,1,1,1,0
2026-09-22,10,10059,1,11,91_3,1,1,1,1,0
2026-09-22,10,10060,1,5,6172_1,1,1,1,1,0
2026-09-22,10,10060,1,7,6011_1,1,1,1,1,0
2026-09-22,10,10060,1,8,6187_2,1,1,1,1,0
2026-09-22,10,10060,1,9,6205_1,1,1,1,1,0
2026-09-22,10,10060,1,15,243_1,1,1,3,3,0
2026-09-22,10,10060,1,17,6162_1,1,1,3,3,0
2026-09-22,10,10060,1,19,6001_1,1,1,3,3,0
2026-09-22,10,10060,1,20,6161_1,1,1,3,3,0
2026-09-22,10,10060,1,28,902_1,1,1,0,0,0
2026-09-22,10,10060,1,29,5_1,1,1,0,0,0
2026-09-22,10,10060,1,30,4_1,1,1,0,0,0
2026-09-22,10,10060,1,31,6059_1,1,1,0,0,0
2026-09-22,10,10061,0,5,3_3,2,2,2,1,0
2026-09-22,10,10061,0,6,4_5,1,1,1,1,0
2026-09-22,10,10061,0,7,5_3,1,1,1,1,0
2026-09-22,10,10061,0,23,95_2,1,1,1,1,0
2026-09-22,10,10061,0,25,6013_2,1,1,1,1,0
2026-09-22,10,10061,0,26,6212_2,1,1,1,1,0
2026-09-22,10,10061,0,28,6187_3,1,1,0,0,0
2026-09-22,10,10063,0,16,6259_2,1,1,3,3,0
2026-09-22,10,10063,0,17,6264_1,3,3,9,3,0
2026-09-22,10,10064,0,17,6300_2,1,1,1,1,0
2026-09-22,10,10064,0,19,6301_9,1,1,0,0,0
2026-09-22,10,10064,1,10,6106_1,1,1,1,1,0
2026-09-22,10,10064,1,12,6196_1,1,1,1,1,0
2026-09-22,10,10064,1,16,6074_1,1,1,1,1,0
2026-09-22,10,10064,1,18,6006_1,1,1,1,1,0
2026-09-22,10,10068,0,12,150_2,1,1,1,1,0
2026-09-22,10,10068,0,14,152_3,1,1,1,1,0
2026-09-22,10,10068,0,16,250_2,1,1,1,1,0
2026-09-22,10,10068,0,17,249_2,1,1,1,1,0
2026-09-22,10,10068,0,25,6023_1,2,2,6,3,0
2026-09-22,10,10068,0,26,210_2,2,2,2,1,0
2026-09-22,10,10068,1,1,6109_1,1,0,0,0,1
2026-09-22,10,10068,1,2,6236_2,1,1,1,1,0
2026-09-22,10,10068,1,3,440_2,1,1,1,1,0
2026-09-22,10,10068,1,18,210_1,2,2,2,1,0
2026-09-22,10,10068,1,19,6023_3,2,2,2,1,0
2026-09-22,10,10068,1,36,53_1,1,1,3,3,0
2026-09-22,10,10068,1,37,254_1,1,1,3,3,0
2026-09-22,10,10068,1,39,6059_1,1,1,3,3,0
2026-09-22,10,10068,1,40,3_1,1,1,3,3,0
2026-09-22,10,10072,0,2,59_4,1,1,1,1,0
2026-09-22,10,10072,0,16,210_2,2,2,10,5,0
2026-09-22,10,10072,0,18,212_2,1,1,5,5,0
2026-09-22,10,10072,0,19,615_2,1,1,5,5,0
2026-09-22,10,10072,0,26,422_1,1,1,3,3,0
2026-09-22,10,10072,0,27,421_1,1,1,3,3,0
2026-09-22,10,10072,0,28,6163_1,1,1,3,3,0
2026-09-22,10,10072,0,30,418_1,1,1,3,3,0
2026-09-22,10,10072,1,6,6163_2,1,1,1,1,0
2026-09-22,10,10072,1,8,422_2,2,2,2,1,0
2026-09-22,10,10072,1,9,7217_1,1,1,0,0,0
2026-09-22,10,10072,1,24,204_1,1,1,1,1,0
2026-09-22,10,10072,1,25,65_1,1,1,1,1,0
2026-09-22,10,10072,1,27,68_1,1,1,1,1,0
2026-09-22,10,10072,1,28,69_1,1,1,1,1,0
2026-09-22,10,10072,1,33,61_2,1,1,1,1,0
2026-09-22,10,10080,1,6,426_1,1,1,3,3,0
2026-09-22,10,10080,1,7,425_2,1,1,3,3,0
2026-09-22,10,10080,1,8,7217_2,2,2,2,1,0
2026-09-22,10,10082,0,7,427_1,1,1,3,3,0
2026-09-22,10,10082,0,8,428_1,1,1,3,3,0
2026-09-22,10,10082,0,9,427_2,1,1,3,3,0
2026-09-22,10,10082,0,11,6112_2,1,1,3,3,0
